"address","address_in_count","sum_granted","max_granted","min_granted","avg_granted","max_input_index","min_input_index","avg_input_index","max_output_index","min_output_index","avg_output_index"
"127UPsQ2G7k3SD17GjPh9Q6SvAE6wqqm28",1,950000,950000,950000,950000.0,43,43,43.0,27,27,27.0
"127xptLXySJuMVihSTCydMLXVaLQyuHvV4",1,600916,600916,600916,600916.0,81,81,81.0,1,1,1.0
"127ZUTJhs7TCBxgrKS88sBLp6diUuhi6aF",1,1657672,1657672,1657672,1657672.0,164,164,164.0,1,1,1.0
"128CxmUCybPjqgtRvYDyZVmtSj5PNCiffa",1,531170,531170,531170,531170.0,251,251,251.0,0,0,0.0
"128DDuXb97XSW2Lb8GLCtvAMCYzPDyimEA",4,749268,238409,35610,187317.0,186,59,152.5,7,3,5.0
"128dwXTnTPEnT7CuHjm7Vq26eYFQG5ixbF",1,275000,275000,275000,275000.0,80,80,80.0,15,15,15.0
"128ExS7aSqucwmQ6AS9fPCqTmfiQWPNjnQ",1,7400000,7400000,7400000,7400000.0,0,0,0.0,1,1,1.0
"128F9AzJHtdYE4vPL81dsKVyZTTtEU7WXz",1,132091,132091,132091,132091.0,134,134,134.0,0,0,0.0
"128GfKaE78XL6epFcGmLmnv39VSQwPyMfY",1,1059089,1059089,1059089,1059089.0,92,92,92.0,5,5,5.0
"128HmZSsjAfPbn1MVsfAHRUzMcduzPwohz",1,228328,228328,228328,228328.0,80,80,80.0,0,0,0.0
"128L3mCuMBbZE21oJEBtgCMMX8ECH2dTVo",61,24780616,1100000,75888,406239.60655737703,97,3,40.14754098360656,63,0,5.688524590163935
"128L8u8RmGjPLWmjKio8gmKpdQFpooaEwm",25,866673,78749,17058,34666.92,21,0,5.4,1,0,0.44
"128P6MCMWbXqjnkD62TnC7Ad4Kdykr8B9U",2,334200,187288,146912,167100.0,40,7,23.5,1,0,0.5
"128PYrcev25xJfQJv5Ppt4ejDkQWNmNsqa",1,7744692,7744692,7744692,7744692.0,244,244,244.0,1,1,1.0
"128spK8EErxfMyiKcy95eSQkoUmj2F8jzh",1,670000,670000,670000,670000.0,155,155,155.0,0,0,0.0
"128V48QxHpo21tYN2YP3bYaEQGQiC9mK5f",1,546,546,546,546.0,0,0,0.0,0,0,0.0
"128WNrYmKoyBgw3MGL41nNkBNQHCmqfs4m",2,151567,81851,69716,75783.5,46,40,43.0,0,0,0.0
"128X43hGWiy7QtabLobgcTWFT9BMM2nn5h",1,10000000,10000000,10000000,10000000.0,19,19,19.0,0,0,0.0
"129FVfnxFekGYwaefAM4eY2fxytKQqELxy",21,12509967,1213822,193958,595712.7142857143,94,22,67.14285714285714,10,0,3.238095238095238
"129q96woPQir2pfCxQeJSb1jhZ7s3hckWY",5,1870912,569280,260111,374182.4,99,31,63.2,0,0,0.0
"129v7aZxm9QVrsmJhvhBJDbvb6zDd5Z9MA",1,15394969,15394969,15394969,15394969.0,0,0,0.0,2,2,2.0
"129yWHKg3huiSxdA66ZXXaavFfctpJTjuA",59,39806573,794683,578998,674687.6779661017,15,0,4.8474576271186445,3,0,1.3559322033898304
"12a2t8y485vcm4JQgTtp5JkSQpdPJL5XZp",1,19440,19440,19440,19440.0,269,269,269.0,1,1,1.0
"12a2weVhGHKT8RJrWMJidUS36CwHp7Z1fB",6,3185919,544868,517032,530986.5,5,0,2.1666666666666665,266,232,250.66666666666666
"12A6EfNa7i19TgBxddgQ7a1QMCHD8xfRHu",1,520000,520000,520000,520000.0,79,79,79.0,1,1,1.0
"12aALhLHubNp2yvt7y9qEHeB3p9BdE5AAX",1,2000000,2000000,2000000,2000000.0,21,21,21.0,0,0,0.0
"12ab8EcpLQrjs7tfcPZFE7j3okDZUzaduq",1,1100,1100,1100,1100.0,20,20,20.0,0,0,0.0
"12ADkURU4AFy5WFoLrfMq111Q3zZ3wNUhy",3,2305200,1000000,305200,768400.0,124,90,101.66666666666667,1,0,0.6666666666666666
"12adpNfvQgcLJvjTeaWo6oDtsZHBtg5fTa",1,29980000,29980000,29980000,29980000.0,9,9,9.0,1,1,1.0
"12AdPz8Pid82CEuoAYpyT2kpZTuFGt1xZx",1,1978877,1978877,1978877,1978877.0,2,2,2.0,0,0,0.0
"12AdQtXCB9cj3aU59ww9KpYXx85DeqPLe1",1,2390387,2390387,2390387,2390387.0,0,0,0.0,0,0,0.0
"12AE9gviL7jTC2A2MxopxbpBcCjbCpHWuY",2,29000000,19000000,10000000,14500000.0,15,5,10.0,1,0,0.5
"12AFpstvVuHS4XqX5xvVD1wszdjvc87JPN",5,60591,14030,8520,12118.2,95,7,43.4,1,0,0.6
"12aFVR73gpvytYjMrPLSQvBfTMMANLZaES",1,153780,153780,153780,153780.0,166,166,166.0,0,0,0.0
"12aG67RwcdvDp5aLtd9VwWm5sBbGSzg5xS",1,11829098,11829098,11829098,11829098.0,3,3,3.0,1,1,1.0
"12AgBjq88dJoaTqwQUWVF5k3BWsCbwokD9",1,996848,996848,996848,996848.0,0,0,0.0,1,1,1.0
"12ahtTxyEndXt3yVYJbGbkmshXpvjuDesX",1,700000,700000,700000,700000.0,191,191,191.0,2,2,2.0
"12ahu4SjrA4YeosyzwYSEuT4AQffbGU4kk",8,76021335,14600935,5306379,9502666.875,21,1,11.625,1,0,0.25
"12ahUt7knfZL4Y2QKdEN7NVB1HzipPkZvN",1,102506,102506,102506,102506.0,155,155,155.0,9,9,9.0
"12aJmgN582G66v3Dg7qQ7GU5RwcqV5bRKp",2,1092,546,546,546.0,0,0,0.0,0,0,0.0
"12aLJfRzwgYwEYKCNXsNVizz1CtpL92Xf6",7,5050000,2500000,10000,721428.5714285715,94,74,87.0,5,0,1.5714285714285714
"12An9BFCmm6euaQgN4xNPgfiFFVyfw14Ww",15,11635179,3000000,130000,775678.6,9,0,1.7333333333333334,1,0,0.2
"12anG61KnCXRjVAkkBaut3T6S6rYk7kGZe",22,23919267,5000000,9356,1087239.4090909092,3,0,0.6818181818181818,1,0,0.5909090909090909
"12anKoz6Nw3wa2xgWobmohFy44rLi8w3Ri",18,117247675,20438894,342549,6513759.722222222,2,0,0.5,91,0,10.222222222222221
"12aPpU2UMSPp2NtEpwtRvFcN4zfbQUjgmk",2,1995888,1200000,795888,997944.0,83,56,69.5,1,0,0.5
"12AQ87i2DUKBM8p38Wywu9DbL8yMrxQYdi",2,818453,618750,199703,409226.5,116,102,109.0,1,1,1.0
"12asm4zWe54pXHzQxRGSkHTvSsN1TBio8F",3,37500000,20000000,7500000,12500000.0,2,0,1.0,1,0,0.3333333333333333
"12aszWijyiXmn2uf3j9P1Li6XAYrBCrnkW",1,9497,9497,9497,9497.0,93,93,93.0,0,0,0.0
"12AUhoAU4gUJzg3Pc7gV1g9ugEaJ9mvSfS",1,266000,266000,266000,266000.0,86,86,86.0,3,3,3.0
"12AvCWrcdnkX4zS9wfefLNtYiFrgCusmpg",3,1283208,661545,26386,427736.0,91,23,63.333333333333336,6,0,3.0
"12aW3owTJuxj6zUBSS8JYcDSkneeEHRJht",1,620000,620000,620000,620000.0,111,111,111.0,0,0,0.0
"12awtTRXUJtBCRcK9ShsB5K4ZTjhpv7iKo",1,920933,920933,920933,920933.0,215,215,215.0,0,0,0.0
"12aXkthPrGGM7Yh8HsVwAkbtroUU7mQH9h",1,47393,47393,47393,47393.0,18,18,18.0,21,21,21.0
"12AxrrN1qbf4ZebCsytvTJDK9Aw1jvYRmy",2,416621,208352,208269,208310.5,21,0,10.5,0,0,0.0
"12AYNxVy5DJTPQrHETHZTofrabKQ6t8Fqr",2,164307,104879,59428,82153.5,92,23,57.5,0,0,0.0
"12aZ35G229iS1NEc6xGhAsavP6d6QZhW58",1,6935634,6935634,6935634,6935634.0,212,212,212.0,7,7,7.0
"12B1eZZFymHZXe5ZMQXcGGRPbT2PSnAbHv",5,240897,50500,46595,48179.4,40,25,31.2,10,1,5.0
"12B2qMrfKCgZ7gcgF3H5yqsdod1bh3EVVP",23,4756400,342000,100000,206800.0,93,3,35.391304347826086,11,0,2.739130434782609
"12B6SEs5huaiGV3tZBgxT49b2FJdBgQtqi",1,9692996,9692996,9692996,9692996.0,124,124,124.0,0,0,0.0
"12B7aoyR1bZjnmY9Un63pkVqHJszJiUfDG",1,195620,195620,195620,195620.0,222,222,222.0,3,3,3.0
"12B7xHiFCdFhHYAmJRfsoHpbg26LUg6uba",1,11500,11500,11500,11500.0,151,151,151.0,0,0,0.0
"12b9K2NRpt4sUW7xmzbSWW1gawxtF7VoDJ",7,7763135,1147352,1075652,1109019.2857142857,16,0,6.857142857142857,756,727,742.2857142857143
"12BacmPzUo9UYz6FgTMibhh1XSrbn1CMGc",1,1799856,1799856,1799856,1799856.0,56,56,56.0,1,1,1.0
"12bAD13gN5aUQuaQxsFJo57FSTHJ658REt",1,122744,122744,122744,122744.0,64,64,64.0,1,1,1.0
"12BaHm1Y7Ruc4HnXuexcbVhh7mduRomXsu",1,136000,136000,136000,136000.0,12,12,12.0,26,26,26.0
"12BAKUJnD8zYJuPi16NzssnyfG78cvPEEw",1,4881702,4881702,4881702,4881702.0,49,49,49.0,0,0,0.0
"12bb7wEokzqbdkrxukgrz3BdqMnQiGEzYZ",1,999517,999517,999517,999517.0,41,41,41.0,0,0,0.0
"12bCikxTMmydZYEjRRQ485xQdWem73wYcV",1,30000,30000,30000,30000.0,37,37,37.0,39,39,39.0
"12Bcv8Cx35fiuwZot2QuXCNbutjbiwiFSL",2,2168088,1691281,476807,1084044.0,63,27,45.0,55,33,44.0
"12bDeso5iSenrqykbU5mjDMyBwYSJGpPtQ",1,224000,224000,224000,224000.0,61,61,61.0,7,7,7.0
"12bEnCar4ixw7nvH46TcXLQxRuNgX6ssjQ",4,304640,115717,56818,76160.0,49,5,24.25,1,0,0.5
"12Beog92EKq54pQ1e1z8BQJCVhV6n1un2U",1,101571,101571,101571,101571.0,147,147,147.0,0,0,0.0
"12BfRAmD53Pu7Ehsk4VmxYTeD92hprWc2W",1,90000,90000,90000,90000.0,75,75,75.0,1,1,1.0
"12BfW3fWKg2GXXK2pDbhjKzzLb1FjuhpY7",2,119850000,89950000,29900000,59925000.0,14,0,7.0,30,23,26.5
"12bgvbTATuajveWfdk6M7FMXXpHUDF2hZr",1,22050,22050,22050,22050.0,2,2,2.0,0,0,0.0
"12bi7DumDW24SDkiokHLtinAe4YbLPnMKu",1,3944267,3944267,3944267,3944267.0,29,29,29.0,2,2,2.0
"12bJCGAznoJDMW1xXXEgUuCvAjfWdNEtUF",1,200000,200000,200000,200000.0,72,72,72.0,4,4,4.0
"12bK4jjYqC4pN8n4L39cCtk37AUKKzNVy5",1,900000,900000,900000,900000.0,169,169,169.0,1,1,1.0
"12bLTSVszahNicT5jxaLsYWWDNku1xmaLr",3,2896000,1000000,896000,965333.3333333334,225,167,205.33333333333334,21,1,13.0
"12bMcCVjxauyaZr6ZKy2oAeFp74JdqKACT",1,2018000,2018000,2018000,2018000.0,118,118,118.0,0,0,0.0
"12Bn83K6etRcJdq9Y2mMk9Khp4Zwodi9DU",1,118618,118618,118618,118618.0,219,219,219.0,0,0,0.0
"12bnfQcpa2kZHHhGJEHzSPt7LB9HEJFtMe",3,3397600,2361500,456200,1132533.3333333333,68,19,38.666666666666664,0,0,0.0
"12bnyD8sSo7WBe7ievt4eTaTpSShLP7jX5",1,400000,400000,400000,400000.0,227,227,227.0,0,0,0.0
"12Bq93SrgeZWav4kDd9sn2s5dVoUSjY8HF",1,157200,157200,157200,157200.0,70,70,70.0,1,1,1.0
"12bqDX4BbPcKD695Gio6TiYSyDu27yysom",1,110000,110000,110000,110000.0,142,142,142.0,1,1,1.0
"12bS1hhdu6aRqvkAt9UNKaD3wC94PQ7aNw",1,5395404,5395404,5395404,5395404.0,13,13,13.0,1,1,1.0
"12BTJfJ62kamSJXSoLuFHVd12vQhEWAqug",2,542315,384600,157715,271157.5,83,25,54.0,1,0,0.5
"12busxuEx8BCkVLjTY4THkWNM57fQXvfaG",1,1409166,1409166,1409166,1409166.0,85,85,85.0,0,0,0.0
"12BVDeQZm5qeXmbuWR57SCC3Yr5pwAPuXk",1,133388,133388,133388,133388.0,146,146,146.0,0,0,0.0
"12BVie374ETvk7aJq2EErK9zCChK5PAnvF",1,1002775,1002775,1002775,1002775.0,1,1,1.0,1,1,1.0
"12BxviVpcvjQUnPzGNLUQbmP6nLkQZH7nu",3,28003323,11000000,7900000,9334441.0,18,3,10.333333333333334,0,0,0.0
"12bZNohAihhTtnq2FqfJ874YnYWUq1TANu",1,4811900,4811900,4811900,4811900.0,65,65,65.0,0,0,0.0
"12bzVUEpNp4qg6yffG83HKcV8YjKJn2i8M",1,1000000,1000000,1000000,1000000.0,90,90,90.0,0,0,0.0
"12C2HR9dQjkQ1GRQv4qhEaPPb4kAAsKugp",1,25475,25475,25475,25475.0,21,21,21.0,0,0,0.0
"12c2ZKh6KbowJuZkRMdMt1G3aK8KVcdQbw",5,6075458,1794120,768211,1215091.6,258,0,110.6,1,0,0.6
"12c35VTMgprM33tvVRXn2BHHTKYoKuYrw2",1,900000,900000,900000,900000.0,186,186,186.0,0,0,0.0
"12c3ss8XQsEV1wbYkWjaywPS8tPjbLS4mw",1,30000,30000,30000,30000.0,36,36,36.0,23,23,23.0
"12c4TuK3YX94B5RNAWcDBPqmfGsHrxhBKb",1,99586,99586,99586,99586.0,11,11,11.0,0,0,0.0
"12C53SWSjmUs1hP2yLM2Mi8biyjUYEvCb4",3,3200670,2033167,71297,1066890.0,68,29,52.0,0,0,0.0
"12c7AjfdB2rZWbsiehZNGvLxQmqkNaKZ43",2,500000,250000,250000,250000.0,40,39,39.5,0,0,0.0
"12C7mToPRVaWUSfKWFRN1j5yV3JxFySrGw",1,2914966,2914966,2914966,2914966.0,132,132,132.0,0,0,0.0
"12cAsQkEB7WwkYGjADRciiAmv2UXjvrHWg",1,789000,789000,789000,789000.0,19,19,19.0,0,0,0.0
"12CBhrusoPLqv3Stve7ZSCy8eYus4CDtz2",6,533793,171389,24800,88965.5,269,45,168.16666666666666,1,0,0.5
"12cdEsfx9iUm82WXHkwarNq2TGoViudkjL",1,128297,128297,128297,128297.0,103,103,103.0,0,0,0.0
"12cDXYkMGawxWJDmznjjnmMHqR9DYgWdhf",1,1050064,1050064,1050064,1050064.0,4,4,4.0,62,62,62.0
"12ce9zmSKWnU5wn2DzP6xmKbXDZKCTHyfz",3,8490000,5340000,1340000,2830000.0,77,19,45.333333333333336,21,4,10.666666666666666
"12ceQmYA5DAnPLzS8Greo55wH6rqpxFkGN",2,700000,400000,300000,350000.0,80,73,76.5,1,0,0.5
"12cG9mFURnP64v9r8mSz5RGFxzmmc6qPJ6",81,144433900,12622611,109029,1783134.5679012346,51,0,18.62962962962963,48,0,3.2839506172839505
"12cgX2V4ZJSk8E7jyXb5zxHTLYwoQzFypN",1,10022,10022,10022,10022.0,10,10,10.0,109,109,109.0
"12CHLoubr4PZGkEhPZKirRUwU68t4sBGTu",1,2404630,2404630,2404630,2404630.0,116,116,116.0,0,0,0.0
"12cJ84H32cmizU6PbZWeF7cBo3nSZ1md9L",32,25639510,999753,500369,801234.6875,27,0,10.96875,876,65,818.71875
"12cJYGfcZgiwtPJidiKcaeW9554nowdRAW",1,620000,620000,620000,620000.0,39,39,39.0,1,1,1.0
"12Ckhz5BKyzYNVUi9KshfWb2avTrdwgsqb",1,409547,409547,409547,409547.0,30,30,30.0,26,26,26.0
"12cmaa9iJeqR5caEvxzhrPHA98BezARVUg",3,28002014,14002014,1000000,9334004.666666666,0,0,0.0,49,1,17.0
"12Codm3z6jQs2zfWXoY1MMDMMNQwm1iuoU",3,3112961,1068855,1014212,1037653.6666666666,10,1,6.666666666666667,94,8,51.0
"12cqn8T4YTSEWYgcjpkZxEvLbE6Jvidmei",5,190623,58548,20001,38124.6,2,0,0.8,28,2,16.8
"12cQRvnZcNf31FV1UHAWtxhoQSrhmzcKB1",1,3553000,3553000,3553000,3553000.0,240,240,240.0,0,0,0.0
"12Cr2q72kP9M8ZCjTHUfCg76ugv9Qtq92X",1,249608,249608,249608,249608.0,235,235,235.0,1,1,1.0
"12crSDGLw4mcdpeKT2r4hnMDmprvZkk7QJ",1,5858000,5858000,5858000,5858000.0,7,7,7.0,29,29,29.0
"12CSpk1VucnarXd8xjxemN7bjn3565USNT",2,648208,557160,91048,324104.0,29,9,19.0,1,0,0.5
"12CTSAyCh8AaE1UWpNaTaudRXi7chCitB1",16,4874207,460660,121983,304637.9375,86,11,49.4375,0,0,0.0
"12CueVwEkKSDQhqN3AtSqRjj8LCoXi6Yi2",2,1197698,1097698,100000,598849.0,82,0,41.0,4,0,2.0
"12cUx68CD2fnGoTjuuxEqAGtnQC93jjhi7",3,277440,160550,38024,92480.0,231,229,230.0,1,0,0.3333333333333333
"12CvvHsXwT7qBjLGjzcryeyBzavxfPUULg",1,273484,273484,273484,273484.0,52,52,52.0,5,5,5.0
"12CwxYUyU1ti1VwzUHfBpGs9kbbfwY6RXY",1,500926,500926,500926,500926.0,0,0,0.0,0,0,0.0
"12cXiEVh1vpzZv7Tq1YoumVsU5Gr5idhGg",1,225882,225882,225882,225882.0,5,5,5.0,1,1,1.0
"12cybkuG58q85PyV7p5zTPaQDKMTpuaCiR",1,312699,312699,312699,312699.0,7,7,7.0,1,1,1.0
"12cZUzf9drFTnb5WvamnqAxZGfJNoRZZn9",1,226405,226405,226405,226405.0,6,6,6.0,0,0,0.0
"12d3axMf4WPzYt1jWAh21XzRBjQgxtDxoD",2,70126722,57727774,12398948,35063361.0,0,0,0.0,0,0,0.0
"12d4dq7RYKrVDDHG7UBvanoDKnqRYsREMj",12,3971373,890290,192481,330947.75,98,25,53.833333333333336,19,0,2.6666666666666665
"12D5dPPS3YFznid6PHFLmP7TsfNZKMh515",1,534898,534898,534898,534898.0,258,258,258.0,34,34,34.0
"12D7sUAGomS5rUVfvAsNNBPMGzx7qCU2XP",1,300000,300000,300000,300000.0,238,238,238.0,0,0,0.0
"12D8YSRm4wJBHPvnTv8Wuzcj9x6kJxJzCc",1,1016555,1016555,1016555,1016555.0,83,83,83.0,4,4,4.0
"12DB19DxS1ey6gfn5vNkUv38iL6yQVSoLR",1,99000,99000,99000,99000.0,204,204,204.0,0,0,0.0
"12dBpdaetN4iqnvfcQkTmMcfqhihsTLGRR",1,430444,430444,430444,430444.0,85,85,85.0,0,0,0.0
"12dd43a5sPfYCEWzhFCMJMhs7Nuwb7ZYBd",4,2570499,1698485,7000,642624.75,86,6,59.25,9,4,6.0
"12ddhXh16XcAesbpkiVtyDdbEYACohW4Fs",61,256407673,4902170,3764048,4203404.4754098365,19,0,6.868852459016393,405,320,368.7704918032787
"12de7fSZcyc1H5vdZgHxQDPHuzQ3W8gkvo",1,500000,500000,500000,500000.0,51,51,51.0,1,1,1.0
"12dEAbVZcxnw1QANf7ocEiNkCvf44M4EGU",1,2000000,2000000,2000000,2000000.0,50,50,50.0,0,0,0.0
"12degmofexysZogaSMhEapJiVD99qtCi3G",2,4920000,2950000,1970000,2460000.0,260,1,130.5,8,2,5.0
"12dehnGojP7KUyDeGqHbosvPPnxeKanFJS",1,9940000,9940000,9940000,9940000.0,268,268,268.0,2,2,2.0
"12dEUnScAnE8NLtGtSkJzpMyy5rMjfrz1K",1,682861,682861,682861,682861.0,15,15,15.0,0,0,0.0
"12DFEMBhLLLHNVdBYJWDUEN3BrGRT4dqYs",3,5180000,2170000,1380000,1726666.6666666667,48,42,45.0,8,1,3.6666666666666665
"12dG2ctcCMEuGbpdhMQWtyBbbupQaDRLDc",2,4757922,3317500,1440422,2378961.0,38,14,26.0,1,0,0.5
"12dgvBKyiY2fB5WMLvzuQESW4AWXx14Hpa",6,31485000,6000000,1485000,5247500.0,29,0,14.833333333333334,1,0,0.8333333333333334
"12DHRrJWXyiBcaBE8oELJZZ5xhDBGjdLav",1,1587300,1587300,1587300,1587300.0,120,120,120.0,0,0,0.0
"12dhtY4EyBaNm5tmnsAViV5MhE1NNvgk3n",1,153491,153491,153491,153491.0,266,266,266.0,0,0,0.0
"12dkkrFgT7ivX9ZA6gdtdCJWSvdZSo1kGL",1,717818,717818,717818,717818.0,49,49,49.0,1,1,1.0
"12dKKYPZ9uEVGcJeScfKpdksPx7sHkpWsY",1,344523,344523,344523,344523.0,22,22,22.0,3,3,3.0
"12DofNLgMw6uoQcCxMh2gkxmHK5GfMGhtt",3,1112233,500000,112233,370744.3333333333,54,20,36.0,1,0,0.6666666666666666
"12DoQ5JkKGpr96pwMUi9BzoCDNxfbKDnhf",1,100762,100762,100762,100762.0,1,1,1.0,1,1,1.0
"12DP9sp2VJm4nzXqUVDZdJLzChYxA88QKY",1,100000,100000,100000,100000.0,45,45,45.0,0,0,0.0
"12dPjrX1jbJ9QyYzrUX6sFv6frYR5iDkFG",1,148960,148960,148960,148960.0,115,115,115.0,0,0,0.0
"12dpopc83qFecDVMbePPMYD71hKAkzCqmj",1,740760,740760,740760,740760.0,262,262,262.0,1,1,1.0
"12Dqj7gKT582MeQKXVKUj9xZ17qsAP4bLt",1,28000,28000,28000,28000.0,75,75,75.0,53,53,53.0
"12dQNiStXmng7MqFN4ZWTNLAwJ9uKEBx3i",1,7192807,7192807,7192807,7192807.0,21,21,21.0,1,1,1.0
"12DRDnXcB3mfSsFFZJS6Qcd9tEThrBtNpy",3,3752618,1815629,737750,1250872.6666666667,48,24,32.333333333333336,0,0,0.0
"12drFSD898oyhHbMSLJTJq1irhUQAbi5a7",1,1155766,1155766,1155766,1155766.0,208,208,208.0,0,0,0.0
"12DSPYbEBsq6YEpuL6DJMigVc6mqBTcbn1",1,3455932,3455932,3455932,3455932.0,289,289,289.0,0,0,0.0
"12DThWjHEpPnyzdcoSieyNvrvwGkN5hBDL",1,13600000,13600000,13600000,13600000.0,0,0,0.0,1,1,1.0
"12duN9SiQKZ6zRWnyAS7SByPkxVhpjqnsk",1,96324,96324,96324,96324.0,9,9,9.0,0,0,0.0
"12duQBBPPKPwEY6P8wFyZsT5zmovhoCcxZ",2,556116,500000,56116,278058.0,32,15,23.5,1,0,0.5
"12Dv5UsZDpGZtLv9VoF7NqKNnTSqh2GMk8",1,71067,71067,71067,71067.0,67,67,67.0,0,0,0.0
"12DveXwKhbo8ZxFdyjzvjbS648iZonC9my",1,54550000,54550000,54550000,54550000.0,179,179,179.0,0,0,0.0
"12dxDJ4Fv5b856xyX5VHotCZ7ct6hdbfWx",1,500000,500000,500000,500000.0,9,9,9.0,0,0,0.0
"12DYZDM93pCdcaGwMaXsG2daaAx82N3i8q",1,104439,104439,104439,104439.0,66,66,66.0,1,1,1.0
"12DZnvpa8CRzPBTR8QvYBNHSsjKRWSDFH6",1,22200000,22200000,22200000,22200000.0,6,6,6.0,0,0,0.0
"12dZttz7m8tmisDydsS9YwLsrVwxY1KPWK",1,1235836,1235836,1235836,1235836.0,70,70,70.0,21,21,21.0
"12e1Mw6MLigocrDJKuASbTRL6k3ojp3aWB",17,13144800,1400000,270000,773223.5294117647,97,10,48.76470588235294,15,0,3.8823529411764706
"12e1WEy7aqg3AQRbFLH6CefNJxGBwpY5ZE",1,14981,14981,14981,14981.0,20,20,20.0,0,0,0.0
"12E5vV2HcTmFE12h2FdXRvwXThE6fAb9fo",1,505520,505520,505520,505520.0,200,200,200.0,4,4,4.0
"12e7Jrj4CVHTwUWuP7NWmDWQAYoZX4UFhe",1,356427,356427,356427,356427.0,82,82,82.0,0,0,0.0
"12e8GSL4wM9R9Hr7AsHSiAgvPK4oTTqwdn",9,19015325,8950000,450000,2112813.888888889,93,24,52.0,8,0,2.444444444444444
"12e9LhXpnxpxLtwb83vE9XB4TVrJeeKo6F",1,100000,100000,100000,100000.0,245,245,245.0,0,0,0.0
"12EANJrdheRyKtYbS37W3wZkecMVi3bG1c",1,207429,207429,207429,207429.0,17,17,17.0,0,0,0.0
"12eaSJXbpZo3z8xWV2VLBC2mzbTA1nmH55",15,4618380,1128652,108249,307892.0,97,25,60.266666666666666,1,0,0.4
"12eBLSv2WiqLPfZnkwDHejraLC5Xy4ACRv",1,4000000,4000000,4000000,4000000.0,287,287,287.0,4,4,4.0
"12ecvtogpKyf8ZZWgm7Wgsn8tocb1D21wq",1,90000,90000,90000,90000.0,80,80,80.0,1,1,1.0
"12EeYgpbkgChnAuV5KfDYuzHQaZrkc4NZm",1,271199,271199,271199,271199.0,159,159,159.0,0,0,0.0
"12efut3g9XjU28uvo4UUG1jWcW1aWsagrm",15,8170774,1100000,83028,544718.2666666667,93,8,40.06666666666667,22,0,2.3333333333333335
"12eGbkocKCNYQ8moR1RVEVxUg5JsF6PvQb",1,798965,798965,798965,798965.0,96,96,96.0,1,1,1.0
"12EGTRP2AyUDcrvmnu3cGxcmrgYRH2NXKa",1,495945,495945,495945,495945.0,60,60,60.0,0,0,0.0
"12Ei2tFW57c7zoYnNYSp2sXbjZCa6u6QJf",1,313000,313000,313000,313000.0,141,141,141.0,0,0,0.0
"12Ej5zq2Aig1bz5fWvCkn58PyJh5ju2iUS",1,75101,75101,75101,75101.0,66,66,66.0,18,18,18.0
"12eKfiqxT9TfjHEMrLud7E6LWqKtPjP5FP",41,9988114059,600000000,9973560,243612538.02439025,61,0,5.024390243902439,1,0,0.4146341463414634
"12EKSj4BKkMFosQRTwtrta3aKvdxBeGhd2",1,755414,755414,755414,755414.0,287,287,287.0,0,0,0.0
"12ELWcrhXucbVJZergjWgMNV2DeU4xvj5P",1,747620,747620,747620,747620.0,86,86,86.0,0,0,0.0
"12emecjF6S6wWkYF6QTgb57hWeHwxnaaa8",1,5472000,5472000,5472000,5472000.0,7,7,7.0,6,6,6.0
"12EmmS2SDkMPrMNw6sD4e1FHGp68RtTPp5",1,117828,117828,117828,117828.0,68,68,68.0,8,8,8.0
"12Epnx6LeqhKe8cg91GtYKjajAg9r21uSn",1,1319437,1319437,1319437,1319437.0,97,97,97.0,1,1,1.0
"12eqmp9394w3a7fzRiHatUgnua6LRLmGk4",1,10000,10000,10000,10000.0,2,2,2.0,1,1,1.0
"12eqWru6TxZKGf9Xmd6RBWz1knxQnurE59",2,22793,16070,6723,11396.5,95,10,52.5,44,3,23.5
"12Es5r1cjFNyZtt34XS2QMnXNvHCZeny7d",1,200000,200000,200000,200000.0,73,73,73.0,0,0,0.0
"12eSGo1hSaXUS9wMwv3pwQAwiYd1c2zDkB",1,246363,246363,246363,246363.0,225,225,225.0,1,1,1.0
"12eSjkzoZ2WrruKX7JwWzx1tbGJRzDqCGk",1,450000,450000,450000,450000.0,54,54,54.0,7,7,7.0
"12etdPS88AMsD5uy27yprQzAaNm6TjbRp9",1,115269,115269,115269,115269.0,190,190,190.0,0,0,0.0
"12etjoWLikw7USmeADqosRUfb1mAD2XWT4",3,361224,290000,11224,120408.0,60,21,40.333333333333336,1,0,0.3333333333333333
"12EU6tDdBgNnV4czR1epSaS2EbcyhLvmbc",1,11572,11572,11572,11572.0,152,152,152.0,0,0,0.0
"12Eud1NTtZM6NjSp6c6TqoRfS48vowiBmL",1,9078,9078,9078,9078.0,70,70,70.0,5,5,5.0
"12EUHDKPQfoHFR9DaAe4jd1Pit7PRkAGqS",1,387090,387090,387090,387090.0,40,40,40.0,0,0,0.0
"12ev1Bm1BpeVDjKAXaT58qHnym3joosg9F",1,30000,30000,30000,30000.0,96,96,96.0,5,5,5.0
"12EW1FayRzZ67FEUCpjZ9Xvn6ioGueUPij",1,100000,100000,100000,100000.0,254,254,254.0,0,0,0.0
"12eW7ssMVxijdCgeS7i2wU8fiTzXHwCcXz",1,100000,100000,100000,100000.0,279,279,279.0,0,0,0.0
"12eyDWYPQXJKHJhtyDow5bNVdnLujNXpcn",1,9000000,9000000,9000000,9000000.0,273,273,273.0,1,1,1.0
